text,label,url
"Title: Hackers breach MailChimp's internal tools to target crypto customers [SEP] Content: Email marketing firm MailChimp disclosed on Sunday that they had been hit by hackers who gained access to internal customer support and account management tools to steal audience data and conduct phishing attacks. Sunday morning, Twitter was abuzz with reports from owners of Trezor hardware cryptocurrency wallets who received phishing notifications claiming that the company suffered a data breach. These emails prompted Trezort customers to reset their hardware wallet PINs by downloading malicious software that allowed stealing the stored cryptocurrency. Trezor later shared that MailChimp had been compromised by threat actors targeting the cryptocurrency industry, who conducted the phishing attack. In an email to BleepingComputer, MailChimp has confirmed that the breach was more significant than just Trezor's account being accessed by threat actors. According to MailChimp, some of their employees fell for a social engineering attack that led to the theft of their credentials. ""On March 26, our Security team became aware of a malicious actor accessing one of our internal tools used by customer-facing teams for customer support and account administration,"" MailChimp CISO, Siobhan Smyth, told BleepingComputer. ""The incident was propagated by an external actor who conducted a successful social engineering attack on Mailchimp employees, resulting in employee credentials being compromised."" ""We acted swiftly to address the situation by terminating access for the compromised employee accounts and took steps to prevent additional employees from being affected."" These credentials were used to access 319 MailChimp accounts and to export ""audience data,"" likely mailing lists, from 102 customer accounts. In addition to viewing accounts and exporting data, the threat actors gained access to API keys for an undisclosed number of customers, which have now been disabled and can no longer be used. Application Programming Interface (API) keys",2,https://www.bleepingcomputer.com/news/security/hackers-breach-mailchimps-internal-tools-to-target-crypto-customers/
"Title: Fashion giant Moncler confirms data breach after ransomware attack [SEP] Content: Italian luxury fashion giant Moncler confirmed that they suffered a data breach after files were stolen by the AlphV/BlackCat ransomware operation in December and published today on the dark web. The attack unfolded in the final week of 2021 when the luxury fashion brand announced an interruption in its IT services but assured that the attack would result in nothing more than a temporary outage. Ten days after that, the company released an update on the situation, reactivating its logistic systems and prioritizing e-commerce shipments that had been delayed in shipping. Today, in a statement shared with Bleeping Computer, Moncler confirmed that some data related to its employees, former employees, suppliers, consultants, business partners, and customers was leaked today by the AlphaV (BlackCat) ransomware operation. Moncler states that they rejected the prospect of paying a ransom demand as it goes against its founding principles, leading to the publishing of the stolen data. “With regard to information linked to customers, the company informs that no data relating to credit cards or other means of payment have been exfiltrated, as the company does not store such data on its systems.” explains the statement shared with BleepingComputer. Moncler also warned that the further possession or distribution of the stolen data would be considered a criminal offense. ""Moncler reminds that all information in the possession of cybercriminals is the result of illegal activities and that consequently, the acquisition, use and dissemination of the same constitutes a criminal offense."" - Moncler. Finally, the company reiterated that they have informed company stakeholders and the Italian Data Protection Authority about the attack. Moncler Group is one of the first ALPHV (BlackCat) ransomware victims, a new Ransomware-as-a-Service (RaaS) operation launched at the beginning of December 2021. Our analysis of the ransomware categorized it as the ",2,https://www.bleepingcomputer.com/news/security/fashion-giant-moncler-confirms-data-breach-after-ransomware-attack/
"Title: Central Maine Healthcare breach exposed data of over 145,000 people [SEP] Content: A data breach last year at Central Maine Healthcare (CMH) exposed sensitive information of more than 145,000 individuals. The hackers persisted on the organization's systems for more than two months last year, between March 19 and June 1, when CMH discovered the intrusion. The CMH integrated healthcare delivery system serves at least 400,000 people and manages hospitals like Central Maine Medical Center (CMMC), Bridgton Hospital, and Rumford Hospital. Although the organization started notifying affected individuals almost immediately and continued to do so as the investigation advanced and revealed new impacted individuals. The analysis was completed on November 6, 2025, bringing the total number to 145,381. According to the notification letter, the hackers may have accessed data belonging to CMH patients as well as current and former employees. On December 29, CMH published a statement informing that the security incident exposed the following data types, which may vary per individual: As a result of this incident, patients who have received services in the CMH system face an increased risk of phishing, impersonation, and fraud. ""For patients whose information may have been involved in the incident, Central Maine Healthcare recommends that they review the statements they receive from their healthcare providers and health insurance plans,"" the organization said. ""If they see any services that were not received, they should contact the provider or health plan immediately."" Additionally, a dedicated patient support line has been set up to answer questions, accept data abuse reports, or address concerns. To keep affected patients safer from financial fraud risk, CMH is offering free credit monitoring services. BleepingComputer checked for reports of threat actors claiming the attack, but, could not find any at the time of writing. AI chained four zero-days into one exploit that bypassed both renderer and OS sandboxes. A wave of",2,https://www.bleepingcomputer.com/news/security/central-maine-healthcare-breach-exposed-data-of-over-145-000-people/
Title: Error 403 Forbidden [SEP] Content: Forbidden Details: cache-sin-wsap440031-SIN 1780060130 3545151594 Varnish cache server,0,https://www.usatoday.com/story/news/politics/elections/2016/2016/12/07/charles-koch-launches-marketing-firm-major-overhaul-political-empire/95109784/
"Title: Patch Tuesday, October 2023 Edition [SEP] Content: Microsofttoday issued security updates for more than 100 newly-discovered vulnerabilities in itsWindowsoperating system and related software, including four flaws that are already being exploited. In addition,Applerecently released emergency updates to quash a pair of zero-day bugs iniOS. Apple last week shippedemergency updatesiniOS 17.0.3andiPadOS 17.0.3in response to active attacks. The patch fixesCVE-2023-42724, which attackers have been using in targeted attacks to elevate their access on a local device. Apple said it also patchedCVE-2023-5217, which is not listed as a zero-day bug. However, asBleeping Computerpointed out, this flaw is caused by a weakness in the open-source “libvpx” video codec library, which was previously patched as a zero-day flaw byGooglein the Chrome browser and by Microsoft inEdge,Teams, andSkypeproducts. For anyone keeping count, this isthe 17th zero-day flaw that Apple has patched so far this year. Fortunately, the zero-days affecting Microsoft customers this month are somewhat less severe than usual, with the exception ofCVE-2023-44487. This weakness is not specific to Windows but instead exists within theHTTP/2 protocolused by the World Wide Web: Attackers have figured out how to use a feature of HTTP/2 to massively increase the size of distributed denial-of-service (DDoS) attacks, and these monster attacks reportedly have been going on for several weeks now. Amazon,CloudflareandGoogleall released advisories today about how they’re addressing CVE-2023-44487 in their cloud environments. Google’sDamian Menscherwrote on Twitter/Xthat the exploit — dubbed a “rapid reset attack” — works by sending a request and then immediately cancelling it (a feature of HTTP/2). “This lets attackers skip waiting for responses, resulting in a more efficient attack,” Menscher explained. Natalie Silva, lead security engineer atImmersive Labs, said this flaw’s impact to enterprise customers could be significant, and lead to prolonged downtime. “It",0,https://krebsonsecurity.com/2023/10/patch-tuesday-october-2023-edition/
"Title: Adidas warns of data breach after customer service provider hack [SEP] Content: German sportswear giant Adidas disclosed a data breach after attackers hacked a customer service provider and stole some customers' data. ""adidas recently became aware that an unauthorized external party obtained certain consumer data through a third-party customer service provider,"" the company said on Friday. ""We immediately took steps to contain the incident and launched a comprehensive investigation, collaborating with leading information security experts."" Adidas added that the stolen information did not include the affected customers' payment-related information or passwords, as the threat actors behind the breach only gained access to contact. The company has also notified the relevant authorities regarding this security incident and will alert those affected by the data breach. ""adidas is in the process of informing potentially affected consumers as well as appropriate data protection and law enforcement authorities consistent with applicable law,"" it added. ""We remain fully committed to protecting the privacy and security of our consumers, and sincerely regret any inconvenience or concern caused by this incident."" Adidas has yet to reveal further details regarding this incident, including the name of the impacted service provider, when the incident was detected, how many individuals were affected, and if its own network was compromised during the attack. When BleepingComputer reached out to Adidas with questions about the incident, a spokesperson said the company had ""no further update"" and ""the statement from Friday is still valid."" Earlier this month, Adidas disclosed data breaches impacting customers in Turkey and South Korea who contacted the company's customer service center in 2024 or earlier. The stolen information in these breaches includes names, email addresses, phone numbers, birthdates, and addresses. In June 2018, Adidas disclosed another breach after unknown attackers stole contact information, usernames,",2,https://www.bleepingcomputer.com/news/security/adidas-warns-of-data-breach-after-customer-service-provider-hack/
"Title: What Happened to Facebook, Instagram, & WhatsApp? [SEP] Content: Facebookand its sister propertiesInstagramandWhatsAppare suffering from ongoing, global outages. We don’t yet know why this happened, but the how is clear: Earlier this morning, something inside Facebook caused the company to revoke key digital records that tell computers and other Internet-enabled devices how to find these destinations online. Kentik’s view of the Facebook, Instagram and WhatsApp outage. Doug Madoryis director of internet analysis atKentik, a San Francisco-based network monitoring company. Madory said at approximately 11:39 a.m. ET today (15:39 UTC), someone at Facebook caused an update to be made to the company’s Border Gateway Protocol (BGP) records. BGP is a mechanism by which Internet service providers of the world share information about which providers are responsible for routing Internet traffic to which specific groups of Internet addresses. In simpler terms, sometime this morning Facebook took away the map telling the world’s computers how to find its various online properties. As a result, when one types Facebook.com into a web browser, the browser has no idea where to find Facebook.com, and so returns an error page. In addition to stranding billions of users, the Facebook outage also has stranded its employees from communicating with one another using their internal Facebook tools. That’s because Facebook’s email and tools are all managed in house and via the same domains that are now stranded. “Not only are Facebook’s services and apps down for the public, its internal tools and communications platforms, including Workplace, are out as well,” New York Times tech reporterRyan Mactweeted. “No one can do any work. Several people I’ve talked to said this is the equivalent of a ‘snow day’ at the company.” The outages come just hours afterCBS’s 60 Minutesaireda much-anticipated interviewwithFrances Haugen, the Facebook whistleblower who recently leaked a number of internal Facebook investigations showing the company kn",1,https://krebsonsecurity.com/2021/10/what-happened-to-facebook-instagram-whatsapp/
"Title: ‘Wormable’ Flaw Leads January 2022 Patch Tuesday [SEP] Content: Microsofttoday released updates to plug nearly 120 security holes inWindowsand supported software. Six of the vulnerabilities were publicly detailed already, potentially giving attackers a head start in figuring out how to exploit them in unpatched systems. More concerning, Microsoft warns that one of the flaws fixed this month is “wormable,” meaning no human interaction would be required for an attack to spread from one vulnerable Windows box to another. Nine of the vulnerabilities fixed in this month’s Patch Tuesday received Microsoft’s “critical” rating, meaning malware or miscreants can exploit them to gain remote access to vulnerable Windows systems through no help from the user. By all accounts, the most severe flaw addressed today isCVE-2022-21907,a critical, remote code execution flaw in the “HTTP Protocol Stack.” Microsoft says the flaw affectsWindows 10andWindows 11, as well asServer 2019andServer 2022. “While this is definitely more server-centric, remember that Windows clients can also run so all affected versions are affected by this bug,” saidDustin ChildsfromTrend Micro’s Zero Day Initiative. “Test and deploy this patch quickly.” Quickly indeed. In May 2021, Microsoft patched a similarly critical and wormable vulnerability in the HTTP Protocol Stack; less than a week later, computer code made to exploit the flawwas posted online. Microsoft also fixed three more remote code execution flaws inExchange Server, a technology that hundreds of thousands of organizations worldwide use to manage their email. Exchange flaws are a major target of malicious hackers. Almost a year ago, hundreds of thousands of Exchange servers worldwide were compromised by malware after attackers started mass-exploiting four zero-day flaws in Exchange. Microsoft says the limiting factor with these three newly found Exchange flaws is that an attacker would need to be tied to the target’s network somehow to exploit them. ButSatnam NarangatTenablenotes Microsof",1,https://krebsonsecurity.com/2022/01/wormable-flaw-leads-january-2022-patch-tuesday/
"Title: Dutch Ministry of Finance discloses breach affecting employees [SEP] Content: The Dutch Ministry of Finance confirmed on Monday that some of its systems were breached in a cyberattack detected last week. Officials said the ministry was notified by a third party of the breach on March 19, and it's still investigating the cyberattack. An ongoing investigation found that the incident affects some employees. ""The Ministry of Finance's ICT security detected unauthorized access to systems for a number of primary processes within the policy department on Thursday, March 19,"" an official statement revealed. ""Following the alert, an immediate investigation was launched, and access to these systems has been blocked as of today. This affects the work of a portion of the employees."" The ministry added that the cyberattack did not impact systems used to manage tax collection, import/export regulations, and income-linked subsidies, which handle over 9.5 million tax returns annually for income tax alone. ""Services to citizens and businesses provided by the Tax and Customs Administration, Customs, and Benefits have not been affected. We will update this message when we can share more information."" Although the ministry said the breach affected some of its employees, it didn't disclose how many were affected or whether the attackers stole any sensitive data. Also, no cybercrime group or threat actors have taken responsibility for the attack. A Ministry of Finance spokesperson told BleepingComputer they couldn't provide more information due to the ongoing investigation when we reached out with additional questions about the incident, including the total number of affected employees and how long the attackers had access to the compromised systems. In September 2024, the Dutch national police (Politie) was also breached in a cyberattack believed to be orchestrated by a ""state actor"" that stole work-related contact details of multiple police officers. More recently, in February, Dutch authorities arrested a 40-year-old man for",2,https://www.bleepingcomputer.com/news/security/dutch-ministry-of-finance-discloses-breach-affecting-employees/
"Title: Why So Many Top Hackers Hail from Russia [SEP] Content: Conventional wisdom says one reason so many hackers seem to hail from Russia and parts of the former Soviet Union is that these countries have traditionally placed a much greater emphasis than educational institutions in the West on teaching information technology in middle and high schools, and yet they lack a Silicon Valley-like pipeline to help talented IT experts channel their skills into high-paying jobs. This post explores the first part of that assumption by examining a breadth of open-source data. The supply side of that conventional wisdom seems to be supported by an analysis of educational data from both the U.S. and Russia, which indicates there are several stark and important differences between how American students are taught and tested on IT subjects versus their counterparts in Eastern Europe. Compared to the United States there are quite a few more high school students in Russia who choose to specialize in information technology subjects. One way to measure this is to look at the number of high school students in the two countries who opt to take the advanced placement exam for computer science. According toan analysis(PDF) byThe College Board, in the ten years between 2005 and 2016 a total of 270,000 high school students in the United States opted to take the national exam in computer science (the “Computer Science Advanced Placement” exam). Compare that to the numbers from Russia: A2014 study(PDF) on computer science (called “Informatics” in Russia) by thePerm State National Research Universityfound that roughly 60,000 Russian students register each year to take their nation’s equivalent to the AP exam — known as the “Unified National Examination.” Extrapolating that annual 60,000 number over ten years suggests that more than twice as many people in Russia — 600,000 — have taken the computer science exam at the high school level over the past decade. In “A National Talent Strategy,” an in-depth analysis fromMicrosoft Corp.on the out",0,https://krebsonsecurity.com/2017/06/why-so-many-top-hackers-hail-from-russia/
"Title: Payments Giant Verifone Investigating Breach [SEP] Content: Credit and debit card payments giant Verifone [NYSE: PAY] is investigating a breach of its internal computer networks that appears to have impacted a number of companies running its point-of-sale solutions, according to sources. Verifone says the extent of the breach was limited to its corporate network and that its payment services network was not impacted. San Jose, Calif.-based Verifone is the largest maker of credit card terminals used in the United States. It sells point-of-sale terminals and services to support the swiping and processing of credit and debit card payments at a variety of businesses, including retailers, taxis, and fuel stations. On Jan. 23, 2017, Verifone sent an “urgent” email to all company staff and contractors, warning they had 24 hours to change all company passwords. “We are currently investigating an IT control matter in the Verifone environment,” reads an email memo penned by Steve Horan, Verifone Inc.’s senior vice president and chief information officer. “As a precaution, we are taking immediate steps to improve our controls.” An internal memo sent Jan. 23, 2017 by Verifone’s chief information officer to all staff and contractors, telling them to change their passwords. The memo also states that Verifone employees would no longer be able to install software at will, apparently something everyone at the company could do prior to this notice. The internal Verifone memo — a copy of which was obtained by KrebsOnSecurity and is pictured above — also informed employees they would no longer be allowed to install software of any kind on company computers and laptops. Asked about the breach reports, a Verifone spokesman said the company saw evidence in January 2017 of an intrusion in a “limited portion” of its internal network, but that the breach never impacted its payment services network. An ad tied to Verifone’s petroleum services point-of-sale offerings. “In January 2017, Verifone’s information security team saw evidenc",2,https://krebsonsecurity.com/2017/03/payments-giant-verifone-investigating-breach/
"Title: New RoadK1ll WebSocket implant used to pivot on breached networks [SEP] Content: A newly identified malicious implant named RoadK1ll is enabling threat actors to quietly move from a compromised host to other systems on the network. The malware is a Node.js implant that communicates over a custom WebSocket protocol to sustain ongoing attacker access and enable further operations. RoadK1ll was discovered by managed detection and response (MDR) provider Blackpoint during an incident response engagement. The researchers describe it as a lightweight reverse tunneling implant that blends into normal network activity and turns an infected machine into a relay point for the attacker. ""Its sole function is to convert a single compromised machine into a controllable relay point, an access amplifier, through which an operator can pivot to internal systems, services, and network segments that would otherwise be unreachable from outside the perimeter,"" Blackpoint says. RoadK1ll does not rely on an inbound listener on the compromised host. It establishes an outbound WebSocket connection to attacker-controlled infrastructure, which is then used as a tunnel to relay TCP traffic on demand. This approach allows the attacker to remain undetected for a longer period and forward traffic to internal systems through a single WebSocket tunnel. “The attacker can instruct RoadK1ll to open connections to internal services, management interfaces, or other hosts that are not directly exposed externally,” Blackpoint says. “Because these connections originate from the compromised machine, they inherit its network trust and positioning, effectively bypassing perimeter controls.” Furthermore, RoadK1ll supports multiple concurrent connections over the same tunnel, allowing its operator to communicate with several destinations at once. According to the researchers, the malware supports a small set of commands, which include: The CONNECT command triggers RoadK1ll’s primary function: initiating an outbound TCP connection to an adjacent target",2,https://www.bleepingcomputer.com/news/security/new-roadk1ll-websocket-implant-used-to-pivot-on-breached-networks/
"Title: Telefónica confirms internal ticketing system breach after data leak [SEP] Content: Spanish telecommunications company Telefónica confirms an internal ticketing system was breached after stolen data was leaked on a hacking forum. Telefónica is a Spanish multinational telecommunications company operating in twelve countries with over 104,000 employees. The company is the largest telecommunications firm in Spain, operating under the name Movistar. In an email to BleepingComputer today, Telefónica confirmed its ticketing system was breached and are investigating the incident. ""We have become aware of an unauthorized access to an internal ticketing system which we use at Telefónica,"" Telefónica told BleepingComputer ""We are currently investigating the extent of the incident and have taken the necessary steps to block any unauthorized access to the system."" This confirmation comes after a Telefónica Jira database was leaked on a hacking forum, with the breach claimed by four people using the aliases, DNA, Grep, Pryx, and Rey. One of the attackers, Pryx, told BleepingComputer that the ""internal ticketing system"" is an internal Jira development and ticketing server, used by the company to report and resolve internal issues. BleepingComputer was told that the system was breached yesterday using compromised employee credentials, with Telefónica blocking their access today after performing password resets on impacted accounts. Using the compromised employee accounts, the threat actors say they were able to scrape approximately 2.3 GB of documents, tickets, and various data. While some of this data was labeled as customers, BleepingComputer was told the tickets were opened with @telefonica.com email addresses, so may have been tickets opened on behalf of customers. Pryx says they did not contact the company or attempt to extort them before leaking the data online. Three people behind this attack, Grep, Pryx, and Rey, are also members of a recently launched ransomware operation known as Hellcat Ransomware. Hellcat is ",2,https://www.bleepingcomputer.com/news/security/telefonica-confirms-internal-ticketing-system-breach-after-data-leak/
"Title: Alleged BreachForums owner Pompompurin arrested on cybercrime charges [SEP] Content: U.S. law enforcement arrested on Wednesday a New York man believed to be Pompompurin, the owner of the BreachForums hacking forum. According to court documents, he was charged with one count of conspiracy to solicit individuals to sell unauthorized access devices. During the arrest, the defendant allegedly admitted that his real name was Connor Brian Fitzpatrick and that he was Pompompurin, the owner of the Breach Forums cybercrime forum. ""When I arrested the defendant on March 15, 2023, he stated to me in substance and in part that: a) his name was Conor Brian FitzPatrick; b) he used the alias ""pompompurin,"" and c) he was the owner and administrator of ""BreachForums,"" the data breach website referenced in the Complaint,"" FBI Special Agent John Longmire says. Fitzpatrick was released on Thursday on a $300,000 bond and will appear in the District Court of the Eastern District of Virginia on March 24, as first reported by Bloomberg. Until his appearance in court, the defendant has surrendered his documents and will only be allowed to travel within the Southern and Eastern Districts of New York and the Eastern District of Virginia for court purposes. He is also restricted from contacting witnesses, codefendants, or coconspirators. While the suspected owner of BreachForums is away, a forum admin said that the site would continue to operate in its current capacity. The admin added that they have full access to the site's infrastructure and will continue to operate the forum. Pompompurin has been a well-known player in a cybercriminal underground devoted to breaching companies and selling or leaking stolen data through forums and social media. He was also a high-profile member of the RaidForums cybercrime forum. After the FBI seized RaidForums in 2022, Pompompurin created a new forum named 'BreachForums' to fill the void. It has since become the largest data leak forum of its kind, commonly used by hackers and ransomware gangs t",2,https://www.bleepingcomputer.com/news/security/alleged-breachforums-owner-pompompurin-arrested-on-cybercrime-charges/
"Title: Crooks Hijack Retirement Funds Via SSA Portal [SEP] Content: If you receive direct deposits from theSocial Security Administrationbut haven’t yet registered at the agency’s new online account management portal, now would be a good time take care of that: The SSA and financial institutions say they are tracking a rise in cases wherein identity thieves register an account at the SSA’s portal using a retiree’s personal information and have that retiree’s benefits diverted to prepaid debit cards that the crooks control. The SSA’s “my Social Security” portal. Traditional SSA fraud involves identity thieves tricking the beneficiary’s bank into diverting the payments to another account, either through Social Security’s 800 number or through a financial institution, or through Treasury’s Direct Express program. The newer version of this fraud involves the abuse of the SSA’smy Social Security Web portal, which opened last year and allows individuals to create online accounts with the SSA to check their earnings and otherwise interact with the agency relative to their accounts. Jonathan Lasher, assistant inspector general for external relations at the SSA’s Office of Inspector General, said that for several years the agency was receiving about 50 such allegations a day, though those numbers have begun to decline. But thieves didn’t go away: They just changed tactics. The trouble really began earlier this year, when the Treasury started requiring that almost all beneficiaries receive payments through direct deposit (though the SSA says paper checks are still available to some beneficiaries under limited circumstances). At the same time, the SSA added the ability to change direct deposit information via their my Social Security Web portal. Shortly thereafter, the agency began receiving complaints that identity thieves were using the portal to hijack the benefits of individuals who had not yet created an account at the site. According to Lasher, as of August 23, 2013, the SSA has received 18,417 allegations of possibly",1,https://krebsonsecurity.com/2013/09/crooks-hijack-retirement-funds-via-ssa-portal/
"Title: SafePay ransomware threatens to leak 3.5TB of Ingram Micro data [SEP] Content: The SafePay ransomware gang is threatening to leak 3.5TB of data belonging to IT giant Ingram Micro, allegedly stolen from the company's compromised systems earlier this month. Ingram Micro is one of the world's largest business-to-business service providers and technology distributors, offering a wide range of solutions to resellers and managed service providers worldwide, including hardware, software, cloud services, logistics, and training. While BleepingComputer first reported on July 5 that SafePay was behind this incident, the ransomware gang didn't claim responsibility for the attack until earlier this week, when it added the tech giant to its dark web leak portal. SafePay ransomware is a private operation that surfaced in September 2024 and has since added over 260 victims to its leak site; however, the actual number is likely larger, as only victims who don't pay are listed. They're also known for stealing sensitive documents before encrypting victims' systems and threatening to leak this stolen data on the dark web if a ransom is not paid. Since the start of the year, SafePay has become one of the most active ransomware groups, filling the gap left by LockBit and BlackCat (ALPHV) ransomware. As BleepingComputer reported earlier this month, Ingram Micro also suffered a global outage caused by the SafePay ransomware attack, with employees told to work from home and the company's website and ordering systems taken offline. Since then, BleepingComputer has learned that the company has been working on restoring VPN access to employees and has also performed a company-wide password and multi-factor authentication (MFA) reset. Ingram Micro quickly recovered from the incident, restoring many of the internal systems and platforms impacted by the attack within days, allowing employees greater access to its ordering system. ""Ingram Micro is pleased to report that we are now operational across all countries and regions where we tr",2,https://www.bleepingcomputer.com/news/security/safepay-ransomware-threatens-to-leak-35tb-of-ingram-micro-data/
"Title: Bug Left Some Windows PCs Dangerously Unpatched [SEP] Content: Microsoft Corp.today released updates to fix at least 79 security vulnerabilities in itsWindowsoperating systems and related software, including multiple flaws that are already showing up in active attacks. Microsoft also corrected a critical bug that has caused someWindows 10PCs to remain dangerously unpatched against actively exploited vulnerabilities for several months this year. By far the most curious security weakness Microsoft disclosed today has the snappy name ofCVE-2024-43491, which Microsoft says is a vulnerability that led to the rolling back of fixes for some vulnerabilities affecting “optional components” on certain Windows 10 systems produced in 2015. Those include Windows 10 systems that installed the monthly security update for Windows released in March 2024, or other updates released until August 2024. Satnam Narang, senior staff research engineer atTenable, said that while the phrase “exploitation detected” in a Microsoft advisory normally implies the flaw is being exploited by cybercriminals, it appears labeled this way with CVE-2024-43491 because the rollback of fixes reintroduced vulnerabilities that were previously know to be exploited. “To correct this issue, users need to apply both the September 2024 Servicing Stack Update and the September 2024 Windows Security Updates,” Narang said. Kev Breen, senior director of threat research atImmersive Labs, said the root cause of CVE-2024-43491 is that on specific versions of Windows 10, the build version numbers that are checked by the update service were not properly handled in the code. “Thenotes from Microsoftsay that the ‘build version numbers crossed into a range that triggered a code defect’,” Breen said. “The short version is that some versions of Windows 10 with optional components enabled was left in a vulnerable state.” Zero Day #1 this month isCVE-2024-38226, and it concerns a weakness inMicrosoft Publisher, a standalone application included in some versions ofMicros",0,https://krebsonsecurity.com/2024/09/bug-left-some-windows-pcs-dangerously-unpatched/
"Title: Tech giant Nidec confirms data breach following ransomware attack [SEP] Content: Nidec Corporation is informing that hackers behind a ransomware attack is suffered earlier this year stole data and leaked it on the dark web. The Japanese tech giant says the threat actors tried to extort the company and decided to leak the information after their demands were not met. The attack did not encrypt files and the incident is considered fully remediated at this time. However, Nidec employees, contractors, and associates, should be aware that the leaked data could be used in more targeted phishing attacks. Nidec Corporation is a global leader in the manufacturing of precision motors, automotive components, industrial parts, home appliance parts, and robotic systems. It operates in 40 countries, employs 120,000 people, and generates an annual revenue of more than $11 billion. The cyberattack breached Nidec Precision division based in Vietnam, which specializes in manufacturing optical, electronic, and mechanical equipment for the photography industry. As per the results of the internal investigation, which is still ongoing, the hackers obtained valid VPN account credentials of a Nidec employee and accessed a server that contained confidential information. The company closed the entry point and implemented additional security measures, as per recommendations from external cybersecurity experts. Nidec employees are undergoing training on how to minimize such risks. The investigation also revealed that the attackers stole 50,694 files, including the following: Nidec said that it would notify directly its business partners affected by the incident. The 8BASE ransomware gang claimed an attack on Nidec on June 18, alleging that the data had been stolen from the systems of the Japanese firm on June 3, 2024. 8BASE claimed to be holding much of what Nidec confirmed via its investigation, plus personal data and “a huge mount of confidential information.” Nidec in July aknowledged a ransomware attack without naming the perpetr",2,https://www.bleepingcomputer.com/news/security/tech-giant-nidec-confirms-data-breach-following-ransomware-attack/
"Title: Kelly Benefits says 2024 data breach impacts 550,000 customers [SEP] Content: Kelly & Associates Insurance Group (dba Kelly Benefits) is informing more than half a million people of a data breach that compromised their personal information. The Maryland-based health and life insurance agency has issued an update on a security incident it suffered last year between December 12-17, when unauthorized actors breached its IT systems and stole files. On April 9, 2025, the company stated that the incident impacted 32,234 individuals. The figure was revised multiple times until the final tally shared with authorities in the U.S. counted 553,660 individuals. Kelly Benefits is a provider of benefits consulting, enrollment technology, payroll administration, HRIS, compliance support, and carrier management. As multiple organizations across the country contract the firm's services, determining the scope of the data breach and the exact number of impacted people was a complicated task. The organization’s latest update lists a total of 46 entities impacted by the data breach, including healthcare giants like: The data breach notice sent to impacted individuals yesterday informs recipients of the specific data types impacted by the breach, which vary per person. However, the general notice published on the site says that the compromised info may contain full names, Social Security number, tax ID number, date of birth, medical information, health insurance information, and financial account information. Exposure of this information puts people at risk, as they can become victims of phishing attacks, social engineering, and scams. Impacted individuals are advised to exercise increased vigilance against unsolicited communications. To mitigate the risk, Kelly Benefits offers all letter recipients 12-month free of charge credit monitoring and identity theft protection services through IDX identity theft protection. Potentially impacted individuals are also advised to consider placing a security freeze on their credit report a",2,https://www.bleepingcomputer.com/news/security/kelly-benefits-says-2024-data-breach-impacts-550-000-customers/
"Title: Microsoft Patch Tuesday, May 2023 Edition [SEP] Content: Microsofttoday released software updates to fix at least four dozen security holes in itsWindowsoperating systems and other software, including patches for two zero-day vulnerabilities that are already being exploited in active attacks. First up in May’s zero-day flaws isCVE-2023-29336, which is an “elevation of privilege” weakness in Windows which has a low attack complexity, requires low privileges, and no user interaction. However, as theSANS Internet Storm Centerpoints out, the attack vector for this bug is local. “Local Privilege escalation vulnerabilities are a key part of attackers’ objectives,” saidKevin Breen, director of cyber threat research atImmersive Labs. “Once they gain initial access they will seek administrative or SYSTEM-level permissions. This can allow the attacker to disable security tooling and deploy more attacker tools like Mimikatz that lets them move across the network and gain persistence.” The zero-day patch that has received the most attention so far isCVE-2023-24932, which is aSecure Boot Security Feature Bypassflaw that is being actively exploited by “bootkit” malware known as “BlackLotus.” A bootkit is dangerous because it allows the attacker to load malicious software before the operating system even starts up. According to Microsoft’s advisory, an attacker would need physical access or administrative rights to a target device, and could then install an affected boot policy. Microsoft gives this flaw a CVSS score of just 6.7, rating it as “Important.” Adam Barnett, lead software engineer atRapid7, said CVE-2023-24932 deserves a considerably higher threat score. “Microsoft warns that an attacker who already has Administrator access to an unpatched asset could exploit CVE-2023-24932 without necessarily having physical access,” Barnett said. “Therefore, the relatively low CVSSv3 base score of 6.7 isn’t necessarily a reliable metric in this case.” Barnett said Microsoft has provideda supplementary guidance articlespecifi",1,https://krebsonsecurity.com/2023/05/microsoft-patch-tuesday-may-2023-edition/
